# ABAQUS Dynamic Analysis - Stress History at Element 1 Base 
# Variable: SM2 
time_s,SM2_Nm,sigma_bending_MPa 
508.2234,17710.7188,13.049761
508.2734,15469.0977,11.398071
508.3234,13370.4805,9.851750
508.3734,11931.8789,8.791748
508.4234,10421.3398,7.678740
508.4734,7998.5454,5.893556
508.5234,5235.1006,3.857371
508.5734,3162.7476,2.330402
508.6234,1618.8578,1.192820
508.6734,-29.6992,0.021883
508.7234,-1615.6012,1.190421
508.7734,-2722.9431,2.006342
508.8234,-3550.2800,2.615947
508.8734,-4244.2363,3.127274
508.9234,-4271.8643,3.147631
508.9734,-3392.5129,2.499700
509.0234,-2348.0845,1.730135
509.0734,-1674.8893,1.234106
509.1234,-794.3126,0.585272
509.1734,838.1674,0.617586
509.2234,2853.4656,2.102515
509.2734,4795.7158,3.533620
509.3234,6649.0728,4.899226
509.3734,8396.5068,6.186785
509.4234,10050.2764,7.405329
509.4734,11775.7520,8.676709
509.5234,13427.1162,9.893481
509.5734,14665.0801,10.805648
509.6234,15406.2871,11.351791
509.6734,15833.3506,11.666463
509.7234,16126.9355,11.882785
509.7734,16170.1699,11.914641
509.8234,15794.7812,11.638044
509.8734,15113.7178,11.136217
509.9234,14412.8682,10.619811
509.9734,13889.5332,10.234203
510.0234,13387.7100,9.864445
510.0734,12369.0781,9.113889
510.1234,10539.9297,7.766120
510.1734,8468.7461,6.240013
510.2234,7069.5508,5.209046
510.2734,6507.5840,4.794973
510.3234,5796.9893,4.271387
510.3734,4226.5640,3.114253
510.4234,2645.8010,1.949501
510.4734,1892.8951,1.394739
510.5234,1442.5574,1.062917
510.5734,695.9722,0.512812
510.6234,113.8996,0.083924
510.6734,252.7061,0.186201
510.7234,746.6723,0.550169
510.7734,962.5282,0.709218
510.8234,889.9670,0.655753
510.8734,1168.6582,0.861101
510.9234,2182.5684,1.608178
510.9734,3333.4734,2.456198
511.0234,4056.8914,2.989233
511.0734,4890.9980,3.603826
511.1234,6340.7188,4.672022
511.1734,7771.4214,5.726204
511.2234,8635.9521,6.363215
511.2734,9364.3945,6.899952
511.3234,10474.6523,7.718022
511.3734,11729.0889,8.642326
511.4234,12561.1592,9.255419
511.4734,13000.6846,9.579274
511.5234,13514.6406,9.957972
511.5734,14311.7676,10.545317
511.6234,14979.5732,11.037376
511.6734,15234.7246,11.225378
511.7234,15554.6650,11.461120
511.7734,15571.0615,11.473201
511.8234,14335.3779,10.562714
511.8734,12859.0537,9.474916
511.9234,12482.6641,9.197582
511.9734,12405.6406,9.140829
512.0234,11467.5225,8.449597
512.0734,9943.2861,7.326496
512.1234,8826.0967,6.503319
512.1734,8155.0391,6.008865
512.2234,7225.2812,5.323793
512.2734,6099.8335,4.494531
512.3234,4930.0273,3.632584
512.3734,3494.7371,2.575022
512.4234,2311.6655,1.703301
512.4734,1913.3186,1.409788
512.5234,1747.2466,1.287421
512.5734,1223.3583,0.901405
512.6234,616.4545,0.454221
512.6734,560.3821,0.412905
512.7234,1121.6715,0.826479
512.7734,1747.3202,1.287475
512.8234,2153.9387,1.587083
512.8734,2444.1704,1.800934
512.9234,2877.3074,2.120082
512.9734,3776.3303,2.782508
513.0234,5024.2920,3.702041
513.0734,6105.0034,4.498340
513.1234,6816.3936,5.022513
513.1734,7487.0723,5.516688
513.2234,8393.6826,6.184704
513.2734,9558.1494,7.042716
513.3234,10935.3467,8.057474
513.3734,12152.5566,8.954349
513.4234,12688.8232,9.349486
513.4734,12539.7041,9.239611
513.5234,12363.3525,9.109670
513.5734,12736.4395,9.384571
513.6234,13310.4043,9.807484
513.6734,13472.6377,9.927023
513.7234,13240.6396,9.756080
513.7734,12723.3916,9.374957
513.8234,12015.6045,8.853439
513.8734,11377.6875,8.383404
513.9234,10716.8066,7.896448
513.9734,10045.6240,7.401901
514.0234,9455.9648,6.967424
514.0734,8585.8438,6.326294
514.1234,7657.4082,5.642196
514.1734,7031.4106,5.180943
514.2234,6192.2725,4.562642
514.2734,5159.0371,3.801325
514.3234,4499.5547,3.315400
514.3734,4111.9272,3.029785
514.4234,3773.8796,2.780702
514.4734,3482.4231,2.565948
514.5234,3300.2253,2.431700
514.5734,3317.9753,2.444779
514.6234,3389.0042,2.497115
514.6734,3305.5713,2.435639
514.7234,3127.8245,2.304670
514.7734,3289.0090,2.423435
514.8234,4059.1179,2.990874
514.8734,4941.3374,3.640918
514.9234,5352.4111,3.943809
514.9734,5474.1494,4.033509
515.0234,5747.5679,4.234971
515.0734,6185.6392,4.557755
515.1234,6740.3535,4.966484
515.1734,7415.5664,5.464000
515.2234,7876.9863,5.803988
515.2734,7927.5308,5.841230
515.3234,7951.2251,5.858689
515.3734,8281.5283,6.102066
515.4234,8792.5986,6.478637
515.4734,9150.7461,6.742530
515.5234,9006.8193,6.636481
515.5734,8372.1084,6.168808
515.6234,7805.3569,5.751209
515.6734,7621.8799,5.616018
515.7234,7538.9048,5.554879
515.7734,7387.5010,5.443321
515.8234,7342.1118,5.409877
515.8734,7371.5908,5.431598
515.9234,7028.4858,5.178788
515.9734,6297.6460,4.640285
516.0234,5785.9116,4.263224
516.0734,5606.9663,4.131372
516.1234,5505.1787,4.056372
516.1734,5438.5649,4.007289
516.2234,5251.7407,3.869632
516.2734,5190.2954,3.824357
516.3234,5729.0405,4.221320
516.3734,6551.4888,4.827323
516.4234,7231.6777,5.328506
516.4734,7655.5259,5.640809
516.5234,8007.9570,5.900490
516.5734,9060.9062,6.676333
516.6234,10906.8896,8.036506
516.6734,12309.9258,9.070303
516.7234,12396.0039,9.133728
516.7734,12159.4014,8.959393
516.8234,13424.5430,9.891585
516.8734,15981.7256,11.775790
516.9234,17561.0078,12.939450
516.9734,17425.9082,12.839905
517.0234,17340.3945,12.776896
517.0734,18356.2148,13.525381
517.1234,19524.2832,14.386047
517.1734,19782.8496,14.576566
517.2234,19022.5605,14.016364
517.2734,18005.9238,13.267277
517.3234,17695.0293,13.038201
517.3734,17939.8398,13.218584
517.4234,17419.9961,12.835549
517.4734,15720.5918,11.583379
517.5234,14127.3936,10.409465
517.5734,13250.4297,9.763293
517.6234,12302.3174,9.064697
517.6734,10827.1338,7.977740
517.7234,9187.5957,6.769682
517.7734,7882.5635,5.808097
517.8234,6845.3687,5.043862
517.8734,5750.3447,4.237018
517.9234,4552.4980,3.354410
517.9734,3463.0542,2.551677
518.0234,2987.1277,2.201001
518.0734,3067.7529,2.260408
518.1234,2924.0801,2.154545
518.1734,2537.2876,1.869546
518.2234,2576.5259,1.898458
518.2734,3294.4788,2.427466
518.3234,4548.0098,3.351103
518.3734,5881.8950,4.333948
518.4234,6645.4238,4.896537
518.4734,7054.1025,5.197663
518.5234,8046.8813,5.929171
518.5734,9460.3057,6.970622
518.6234,10329.5859,7.611133
518.6734,10892.5469,8.025938
518.7234,12010.4209,8.849620
518.7734,13462.5166,9.919565
518.8234,14301.0674,10.537433
518.8734,14084.1523,10.377604
518.9234,13469.4424,9.924668
518.9734,13294.9688,9.796111
519.0234,13400.4912,9.873863
519.0734,13163.2256,9.699039
519.1234,12493.5576,9.205609
519.1734,11752.3438,8.659461
519.2234,10962.6758,8.077611
519.2734,9768.4561,7.197676
519.3234,8220.8057,6.057323
519.3734,6793.4346,5.005596
519.4234,5727.2520,4.220002
519.4734,4838.5610,3.565189
519.5234,3808.5862,2.806275
519.5734,2763.7236,2.036390
519.6234,2234.8210,1.646680
519.6734,2166.0725,1.596024
519.7234,1858.4075,1.369327
519.7734,1349.0193,0.993996
519.8234,1499.6522,1.104986
519.8734,2345.1365,1.727963
519.9234,3040.9236,2.240639
519.9734,3419.8320,2.519830
520.0234,4154.9287,3.061470
520.0734,5571.2959,4.105089
520.1234,7359.3242,5.422559
520.1734,8881.2637,6.543968
520.2234,9823.9941,7.238598
520.2734,10811.5791,7.966279
520.3234,12176.3887,8.971909
520.3734,13384.3203,9.861948
520.4234,14201.3750,10.463977
520.4734,14951.9053,11.016989
520.5234,15689.1260,11.560194
520.5734,16112.1299,11.871876
520.6234,16227.3701,11.956788
520.6734,16120.6035,11.878119
520.7234,15805.5342,11.645967
520.7734,15621.3828,11.510279
520.8234,15618.0322,11.507810
520.8734,14878.1104,10.962615
520.9234,12923.7197,9.522564
520.9734,10822.0547,7.973998
521.0234,9616.5176,7.085724
521.0734,9030.0859,6.653624
521.1234,8131.4331,5.991471
521.1734,6673.5249,4.917243
521.2234,5312.0864,3.914096
521.2734,4415.6172,3.253552
521.3234,3708.8804,2.732809
521.3734,2948.6594,2.172656
521.4234,2177.2852,1.604286
521.4734,1711.0992,1.260787
521.5234,1710.1088,1.260057
521.5734,1971.6707,1.452783
521.6234,2374.0876,1.749295
521.6734,2750.9858,2.027005
521.7234,3156.4519,2.325764
521.7734,4133.5083,3.045686
521.8234,5606.6636,4.131149
521.8734,6823.9287,5.028065
521.9234,7348.4141,5.414520
521.9734,7415.4292,5.463899
522.0234,7958.9048,5.864347
522.0734,9424.7979,6.944459
522.1234,10862.2900,8.003644
522.1734,11325.3760,8.344859
522.2234,11129.7422,8.200711
522.2734,11164.3145,8.226184
522.3234,11572.5303,8.526969
522.3734,11733.6836,8.645712
522.4234,11295.3740,8.322753
522.4734,10532.8867,7.760930
522.5234,9849.1680,7.257147
522.5734,9277.2822,6.835765
522.6234,8551.5391,6.301017
522.6734,7360.6284,5.423520
522.7234,5839.5391,4.302738
522.7734,4727.5874,3.483421
522.8234,4336.4932,3.195251
522.8734,4041.2361,2.977698
522.9234,3162.2256,2.330018
522.9734,1760.9304,1.297504
523.0234,578.1454,0.425994
523.0734,153.6282,0.113198
523.1234,225.0215,0.165802
523.1734,269.2232,0.198371
523.2234,9.0920,0.006699
523.2734,-250.9549,0.184911
523.3234,45.7910,0.033740
523.3734,652.2316,0.480583
523.4234,957.4556,0.705480
523.4734,1043.5275,0.768901
523.5234,1468.9873,1.082392
523.5734,2501.8015,1.843399
523.6234,3888.8406,2.865408
523.6734,5138.8828,3.786475
523.7234,5909.2856,4.354130
523.7734,6260.2808,4.612753
523.8234,6463.3779,4.762401
523.8734,6932.7646,5.108258
523.9234,8054.0732,5.934470
523.9734,9463.5049,6.972980
524.0234,10216.5586,7.527851
524.0734,9967.1758,7.344099
524.1234,9399.2373,6.925625
524.1734,9332.0537,6.876123
524.2234,9722.1826,7.163581
524.2734,9794.7139,7.217024
524.3234,9327.5811,6.872827
524.3734,8975.6670,6.613527
524.4234,8839.6279,6.513289
524.4734,8456.0361,6.230648
524.5234,7969.5571,5.872196
524.5734,7784.1748,5.735601
524.6234,7736.2417,5.700283
524.6734,7268.3359,5.355517
524.7234,6478.8789,4.773822
524.7734,6222.9546,4.585250
524.8234,6592.6621,4.857661
524.8734,6675.5088,4.918705
524.9234,6202.2529,4.569996
524.9734,5824.2603,4.291481
525.0234,6027.6035,4.441310
525.0734,7034.8076,5.183446
525.1234,8466.4893,6.238350
525.1734,9300.1934,6.852647
525.2234,9314.2402,6.862997
525.2734,9131.5381,6.728377
525.3234,9321.2334,6.868150
525.3734,10117.8887,7.455148
525.4234,10934.5537,8.056890
525.4734,11140.7266,8.208804
525.5234,11072.9521,8.158866
525.5734,11320.3975,8.341191
525.6234,12005.2725,8.845826
525.6734,12570.0352,9.261959
525.7234,12493.1963,9.205342
525.7734,12079.0176,8.900164
525.8234,11705.8340,8.625191
525.8734,11233.6934,8.277305
525.9234,10634.0430,7.835465
525.9734,10279.4102,7.574162
526.0234,10091.5225,7.435721
526.0734,9572.2051,7.053073
526.1234,8754.6143,6.450649
526.1734,8059.7632,5.938663
526.2234,7622.3691,5.616378
526.2734,7195.2417,5.301659
526.3234,6476.1221,4.771791
526.3734,5642.8105,4.157783
526.4234,5186.0933,3.821261
526.4734,5001.0435,3.684911
526.5234,4759.0610,3.506612
526.5734,4573.2705,3.369716
526.6234,4622.2261,3.405788
526.6734,4965.9087,3.659023
526.7234,5360.3516,3.949659
526.7734,5513.3115,4.062365
526.8234,5824.5737,4.291712
526.8734,6674.6606,4.918080
526.9234,7542.4775,5.557512
526.9734,8090.0732,5.960996
527.0234,8748.9883,6.446503
527.0734,9743.7969,7.179507
527.1234,10990.6631,8.098233
527.1734,12328.3369,9.083869
527.2234,13500.7314,9.947723
527.2734,14215.5068,10.474390
527.3234,14174.1709,10.443932
527.3734,13845.9395,10.202082
527.4234,14066.2754,10.364432
527.4734,14602.4541,10.759503
527.5234,14740.4512,10.861184
527.5734,14374.8770,10.591818
527.6234,13967.4023,10.291579
527.6734,13674.7715,10.075961
527.7234,12835.5020,9.457563
527.7734,11311.4053,8.334565
527.8234,9884.6875,7.283319
527.8734,8978.0635,6.615293
527.9234,8442.5693,6.220725
527.9734,7844.9790,5.780404
528.0234,6700.2480,4.936933
528.0734,5182.6377,3.818715
528.1234,3982.5935,2.934488
528.1734,3250.3232,2.394931
528.2234,2695.4431,1.986079
528.2734,2366.9041,1.744002
528.3234,2502.6511,1.844025
528.3734,2983.4187,2.198268
528.4234,3302.3345,2.433254
528.4734,3223.1631,2.374918
528.5234,3501.3650,2.579905
528.5734,4910.6562,3.618311
528.6234,6476.5469,4.772104
528.6734,6974.8389,5.139260
528.7234,7285.7886,5.368376
528.7734,8454.1113,6.229230
528.8234,9752.7188,7.186081
528.8734,10447.4785,7.697999
528.9234,11042.9307,8.136745
528.9734,12087.8584,8.906678
529.0234,13047.5566,9.613811
529.0734,13208.9795,9.732752
529.1234,12881.5205,9.491471
529.1734,12542.8555,9.241933
529.2234,12104.9551,8.919275
529.2734,11613.5244,8.557175
529.3234,11258.9062,8.295882
529.3734,10885.8643,8.021014
529.4234,10077.0850,7.425083
529.4734,8677.0225,6.393477
529.5234,7175.8320,5.287357
529.5734,6134.4790,4.520059
529.6234,5425.0771,3.997351
529.6734,4456.2104,3.283463
529.7234,2973.8899,2.191247
529.7734,1502.5411,1.107115
529.8234,693.9167,0.511298
529.8734,290.6652,0.214170
529.9234,-357.9770,0.263768
529.9734,-1211.5676,0.892717
530.0234,-1810.6731,1.334155
530.0734,-1953.0237,1.439043
530.1234,-1665.5609,1.227233
530.1734,-1082.8396,0.797867
530.2234,-495.8134,0.365329
530.2734,-48.4812,0.035722
530.3234,430.8910,0.317493
530.3734,1188.4690,0.875698
530.4234,2247.3293,1.655896
530.4734,3313.9041,2.441779
530.5234,4179.7012,3.079723
530.5734,4993.8003,3.679574
530.6234,5851.6973,4.311697
530.6734,6581.1519,4.849180
530.7234,7157.1484,5.273591
530.7734,7630.9683,5.622714
530.8234,7982.5776,5.881790
530.8734,8291.3301,6.109288
530.9234,8456.1367,6.230722
530.9734,8265.0859,6.089950
531.0234,7741.6104,5.704239
531.0734,7055.9043,5.198991
531.1234,6414.1836,4.726153
531.1734,5867.5566,4.323383
531.2234,5106.7734,3.762816
531.2734,3969.1414,2.924576
531.3234,2712.5469,1.998682
531.3734,1490.2096,1.098029
531.4234,397.1127,0.292604
531.4734,-364.0675,0.268255
531.5234,-785.2309,0.578580
531.5734,-1065.7841,0.785300
531.6234,-1467.6185,1.081383
531.6734,-2020.7560,1.488950
531.7234,-2300.3901,1.694993
531.7734,-1919.9500,1.414674
531.8234,-1041.8853,0.767691
531.8734,-253.8924,0.187075
531.9234,199.5970,0.147069
531.9734,715.0491,0.526869
532.0234,1658.7023,1.222179
532.0734,3111.2419,2.292452
532.1234,4754.6250,3.503343
532.1734,6025.1479,4.439500
532.2234,6881.7358,5.070659
532.2734,7846.2549,5.781344
532.3234,9105.7910,6.709406
532.3734,10127.6943,7.462373
532.4234,10488.0049,7.727860
532.4734,10555.2764,7.777428
532.5234,10912.6133,8.040724
532.5734,11400.9805,8.400567
532.6234,11573.6094,8.527765
532.6734,11535.3037,8.499540
532.7234,11264.4697,8.299982
532.7734,10488.0000,7.727857
532.8234,9449.0957,6.962362
532.8734,8436.9463,6.216582
532.9234,7323.5229,5.396180
532.9734,6093.9043,4.490162
533.0234,5089.0942,3.749789
533.0734,4468.2900,3.292363
533.1234,3906.6567,2.878536
533.1734,3110.8816,2.292186
533.2234,2260.6904,1.665741
533.2734,1654.7368,1.219257
533.3234,1368.2135,1.008139
533.3734,1443.3633,1.063511
533.4234,1667.6085,1.228741
533.4734,1628.7992,1.200146
533.5234,1577.1527,1.162091
533.5734,2213.0012,1.630602
533.6234,3437.0085,2.532486
533.6734,4483.7227,3.303734
533.7234,5271.1572,3.883939
533.7734,6258.6558,4.611556
533.8234,7199.8423,5.305049
533.8734,7631.0864,5.622802
533.9234,8008.8027,5.901114
533.9734,8777.7568,6.467701
534.0234,9640.3076,7.103253
534.0734,10336.9082,7.616528
534.1234,10706.0283,7.888506
534.1734,10613.6914,7.820470
534.2234,10270.5605,7.567641
534.2734,10022.4463,7.384823
534.3234,9867.9482,7.270985
534.3734,9289.8027,6.844991
534.4234,8048.5840,5.930426
534.4734,6752.9199,4.975743
534.5234,5884.9854,4.336225
534.5734,5271.7886,3.884404
534.6234,4584.7646,3.378185
534.6734,3557.3982,2.621192
534.7234,2240.9583,1.651202
534.7734,1098.9967,0.809772
534.8234,358.2395,0.263961
534.8734,-303.4208,0.223569
534.9234,-1021.8474,0.752926
534.9734,-1416.7740,1.043919
535.0234,-1336.2100,0.984558
535.0734,-1132.2319,0.834261
535.1234,-1044.8358,0.769865
535.1734,-952.4260,0.701775
535.2234,-585.1256,0.431137
535.2734,208.1084,0.153340
535.3234,1233.1943,0.908653
535.3734,2197.7488,1.619364
535.4234,3109.7051,2.291319
535.4734,4071.1858,2.999765
535.5234,5067.5303,3.733900
535.5734,6263.8887,4.615411
535.6234,7663.8267,5.646925
535.6734,8700.9990,6.411144
535.7234,9085.4414,6.694412
535.7734,9429.7012,6.948072
535.8234,10283.0273,7.576827
535.8734,11218.3984,8.266035
535.9234,11639.1729,8.576074
535.9734,11519.8604,8.488161
536.0234,11156.2871,8.220270
536.0734,11055.6055,8.146085
536.1234,11547.6680,8.508650
536.1734,12051.1719,8.879646
536.2234,11441.3359,8.430302
536.2734,9771.8496,7.200177
536.3234,8689.9150,6.402977
536.3734,8912.7891,6.567196
536.4234,8921.6426,6.573720
536.4734,7597.0688,5.597736
536.5234,6060.7104,4.465704
536.5734,5688.0127,4.191090
536.6234,5841.1558,4.303930
536.6734,5155.5947,3.798789
536.7234,3811.2556,2.808242
536.7734,2872.3506,2.116430
536.8234,2689.7217,1.981863
536.8734,2616.6475,1.928020
536.9234,2099.5674,1.547021
536.9734,1522.9602,1.122160
537.0234,1300.3206,0.958113
537.0734,1337.8253,0.985748
537.1234,1509.6816,1.112376
537.1734,1636.1847,1.205587
537.2234,1533.1448,1.129665
537.2734,1390.7507,1.024745
537.3234,1505.7604,1.109487
537.3734,1894.6571,1.396037
537.4234,2448.3999,1.804051
537.4734,3223.6462,2.375274
537.5234,4232.5830,3.118688
537.5734,4958.0850,3.653258
537.6234,5141.2993,3.788256
537.6734,5340.2856,3.934874
537.7234,5759.0679,4.243445
537.7734,6168.5732,4.545180
537.8234,6670.6396,4.915117
537.8734,7320.6128,5.394036
537.9234,7916.8936,5.833392
537.9734,8231.5967,6.065275
538.0234,8046.1196,5.928610
538.0734,7465.4907,5.500786
538.1234,7007.1333,5.163055
538.1734,6880.9644,5.070090
538.2234,6815.0225,5.021502
538.2734,6503.0259,4.791614
538.3234,5741.9248,4.230813
538.3734,4755.8052,3.504213
538.4234,4058.2219,2.990213
538.4734,3575.0596,2.634206
538.5234,2750.1487,2.026388
538.5734,1604.4592,1.182211
538.6234,672.1387,0.495251
538.6734,131.5715,0.096946
538.7234,-168.9029,0.124452
538.7734,-373.9924,0.275568
538.8234,-625.6661,0.461009
538.8734,-956.2994,0.704629
